rozklad,n,k,metoda,czas,liczba porównań punktów,liczba porównań współrzędnych,liczba punktów niezdominowanych
jednostajny,100,3,klasyczna,0.0035439999774098396,3114,4678,18
jednostajny,100,3,filtracja,0.0009634000016376376,824,1437,18
jednostajny,100,3,punkt_idealny,0.0005553000373765826,293,623,18
jednostajny,100,3,klasyczna,0.0029574999352917075,2610,3691,10
jednostajny,100,3,filtracja,0.0005268000531941652,452,849,10
jednostajny,100,3,punkt_idealny,0.00046879996079951525,207,493,10
jednostajny,100,3,klasyczna,0.003217299934476614,2776,4285,18
jednostajny,100,3,filtracja,0.0008322000503540039,720,1267,18
jednostajny,100,3,punkt_idealny,0.0005954999942332506,333,613,18
jednostajny,100,3,klasyczna,0.003044900018721819,2654,4076,9
jednostajny,100,3,filtracja,0.00035529991146177053,273,516,9
jednostajny,100,3,punkt_idealny,0.0003749000607058406,139,342,9
jednostajny,100,3,klasyczna,0.003307800041511655,2925,4117,17
jednostajny,100,3,filtracja,0.0008330999407917261,717,1246,17
jednostajny,100,3,punkt_idealny,0.0006372000789269805,364,752,17
jednostajny,100,3,klasyczna,0.004719699965789914,4098,6330,20
jednostajny,100,3,filtracja,0.0010492999572306871,898,1580,20
jednostajny,100,3,punkt_idealny,0.0007119000656530261,417,829,20
jednostajny,100,3,klasyczna,0.0033593999687582254,2957,4249,22
jednostajny,100,3,filtracja,0.0011072000488638878,968,1616,22
jednostajny,100,3,punkt_idealny,0.0007514000171795487,458,875,22
jednostajny,100,3,klasyczna,0.002754500019364059,2433,3604,9
jednostajny,100,3,filtracja,0.0003613999579101801,315,600,9
jednostajny,100,3,punkt_idealny,0.00039169995579868555,158,396,9
jednostajny,1000,3,klasyczna,0.09621970006264746,84338,116657,23
jednostajny,1000,3,filtracja,0.003883600002154708,3205,6303,23
jednostajny,1000,3,punkt_idealny,0.004539800109341741,1550,3994,23
jednostajny,1000,3,klasyczna,0.0927622999297455,84751,118645,38
jednostajny,1000,3,filtracja,0.0075369999976828694,6664,11899,38
jednostajny,1000,3,punkt_idealny,0.005940099945291877,2935,6562,38
jednostajny,1000,3,klasyczna,0.06613420008216053,60465,84205,21
jednostajny,1000,3,filtracja,0.0038554000202566385,3323,6353,21
jednostajny,1000,3,punkt_idealny,0.004190600011497736,1467,3692,21
jednostajny,1000,3,klasyczna,0.09098960005212575,80407,112860,22
jednostajny,1000,3,filtracja,0.004364000051282346,3698,6934,22
jednostajny,1000,3,punkt_idealny,0.004355399985797703,1583,4117,22
jednostajny,1000,3,klasyczna,0.08069580001756549,72961,94562,35
jednostajny,1000,3,filtracja,0.005624799989163876,4729,8561,35
jednostajny,1000,3,punkt_idealny,0.005733500001952052,2706,6298,35
jednostajny,1000,3,klasyczna,0.09092640003655106,82452,112315,34
jednostajny,1000,3,filtracja,0.005981400026939809,5144,9315,34
jednostajny,1000,3,punkt_idealny,0.005339600029401481,2250,5292,34
jednostajny,1000,3,klasyczna,0.10142540000379086,90637,130133,40
jednostajny,1000,3,filtracja,0.005048800026997924,4340,8008,40
jednostajny,1000,3,punkt_idealny,0.005944999982602894,2828,6726,40
jednostajny,1000,3,klasyczna,0.09418979997280985,85841,107041,30
jednostajny,1000,3,filtracja,0.0066535999067127705,5564,9997,30
jednostajny,1000,3,punkt_idealny,0.005264400038868189,2110,4814,30
jednostajny,1000,3,klasyczna,0.09308809996582568,82851,114485,16
jednostajny,1000,3,filtracja,0.0031398000428453088,2740,5259,16
jednostajny,1000,3,punkt_idealny,0.004023200017400086,1347,3483,16
jednostajny,1000,3,klasyczna,0.07037039997521788,63797,87721,34
jednostajny,1000,3,filtracja,0.006623000022955239,5584,10169,34
jednostajny,1000,3,punkt_idealny,0.005258899996988475,2247,5553,34
jednostajny,1000,3,klasyczna,0.08391410007607192,73896,98415,39
jednostajny,1000,3,filtracja,0.006802199990488589,5571,9898,39
jednostajny,1000,3,punkt_idealny,0.006270300014875829,2789,5885,39
jednostajny,1000,3,klasyczna,0.07962630002293736,70052,98584,19
jednostajny,1000,3,filtracja,0.006037199986167252,4877,8611,19
jednostajny,1000,3,punkt_idealny,0.004261799971573055,1447,3869,19
jednostajny,1000,3,klasyczna,0.08061430009547621,74686,103884,26
jednostajny,1000,3,filtracja,0.004264899995177984,3766,7073,26
jednostajny,1000,3,punkt_idealny,0.00466109998524189,1816,4507,26
jednostajny,1000,3,klasyczna,0.08092669991310686,73391,100862,32
jednostajny,1000,3,filtracja,0.005148599972017109,4364,7952,32
jednostajny,1000,3,punkt_idealny,0.005115599953569472,2163,5018,32
jednostajny,1000,3,klasyczna,0.11064269999042153,99685,143829,37
jednostajny,1000,3,filtracja,0.005403100047260523,4659,8450,37
jednostajny,1000,3,punkt_idealny,0.005747999995946884,2651,6229,37
jednostajny,1000,3,klasyczna,0.0957234000088647,86755,115600,36
jednostajny,1000,3,filtracja,0.0059154999908059835,5124,9043,36
jednostajny,1000,3,punkt_idealny,0.006334700039587915,3200,6775,36
jednostajny,1000,3,klasyczna,0.07615460001397878,68639,92726,26
jednostajny,1000,3,filtracja,0.004391900030896068,3832,7019,26
jednostajny,1000,3,punkt_idealny,0.004580900073051453,1704,4246,26
jednostajny,1000,3,klasyczna,0.0730178999947384,66254,88198,33
jednostajny,1000,3,filtracja,0.004680300015024841,4025,7411,33
jednostajny,1000,3,punkt_idealny,0.005372100044041872,2372,5691,33
jednostajny,1000,3,klasyczna,0.08697389997541904,78364,106473,20
jednostajny,1000,3,filtracja,0.0034963999642059207,2952,5694,20
jednostajny,1000,3,punkt_idealny,0.004390300018712878,1447,3848,20
jednostajny,1000,3,klasyczna,0.09340699994936585,84957,120859,27
jednostajny,1000,3,filtracja,0.0045418000081554055,3953,7452,27
jednostajny,1000,3,punkt_idealny,0.005158200045116246,2213,5600,27
jednostajny,1000,3,klasyczna,0.09291070001199841,82965,116073,29
jednostajny,1000,3,filtracja,0.006428000051528215,5553,10032,29
jednostajny,1000,3,punkt_idealny,0.005169699899852276,2134,5122,29
jednostajny,1000,3,klasyczna,0.0791301999706775,70589,96733,31
jednostajny,1000,3,filtracja,0.004262999980710447,3765,6915,31
jednostajny,1000,3,punkt_idealny,0.004982299986295402,2063,4817,31
jednostajny,1000,3,klasyczna,0.11282210005447268,102548,137264,24
jednostajny,1000,3,filtracja,0.0033152999822050333,2854,5488,24
jednostajny,1000,3,punkt_idealny,0.004208700032904744,1447,3706,24
jednostajny,1000,3,klasyczna,0.08302349993027747,74929,105079,22
jednostajny,1000,3,filtracja,0.003400899935513735,2916,5573,22
jednostajny,1000,3,punkt_idealny,0.00432479998562485,1578,4177,22
jednostajny,1000,3,klasyczna,0.07021419994998723,62836,87856,21
jednostajny,1000,3,filtracja,0.0034716000081971288,2935,5609,21
jednostajny,1000,3,punkt_idealny,0.004293899983167648,1495,4052,21
jednostajny,10000,3,klasyczna,2.18357700004708,1895758,2363910,42
jednostajny,10000,3,filtracja,0.03993410000111908,33622,62820,42
jednostajny,10000,3,punkt_idealny,0.048627100070007145,15248,40036,42
jednostajny,10000,3,klasyczna,1.8287490999791771,1599696,1972301,67
jednostajny,10000,3,filtracja,0.04174589994363487,35481,65014,67
jednostajny,10000,3,punkt_idealny,0.05510220001451671,20282,49465,67
jednostajny,10000,3,klasyczna,1.8589463999960572,1583733,2038075,36
jednostajny,10000,3,filtracja,0.03164359997026622,25986,50292,36
jednostajny,10000,3,punkt_idealny,0.04925899999216199,12568,34014,36
jednostajny,10000,3,klasyczna,1.7248397000366822,1461343,1925437,44
jednostajny,10000,3,filtracja,0.03717650007456541,29274,55361,44
jednostajny,10000,3,punkt_idealny,0.15406619990244508,15630,41276,44
jednostajny,10000,3,klasyczna,1.9925525999860838,1712988,2097854,52
jednostajny,10000,3,filtracja,0.035695499973371625,30090,56535,52
jednostajny,10000,3,punkt_idealny,0.05267389991786331,18022,44308,52
jednostajny,10000,3,klasyczna,2.0657994999783114,1788789,2272810,65
jednostajny,10000,3,filtracja,0.03916459996253252,32317,60398,65
jednostajny,10000,3,punkt_idealny,0.05428140005096793,18716,45363,65
jednostajny,10000,3,klasyczna,2.0874801999889314,1815402,2303087,45
jednostajny,10000,3,filtracja,0.047882999991998076,37699,72691,45
jednostajny,10000,3,punkt_idealny,0.047220799955539405,13259,36120,45
jednostajny,10000,3,klasyczna,1.8052163000684232,1516500,1926918,55
jednostajny,10000,3,filtracja,0.043237000005319715,35539,67904,55
jednostajny,10000,3,punkt_idealny,0.05264469992835075,16581,40773,55
jednostajny,10000,3,klasyczna,2.0151602000696585,1732085,2181124,60
jednostajny,10000,3,filtracja,0.04354420001618564,35552,65511,60
jednostajny,10000,3,punkt_idealny,0.054846799932420254,19113,47373,60
jednostajny,10000,3,klasyczna,1.8291346000041813,1549730,2028749,61
jednostajny,10000,3,filtracja,0.036691199988126755,31103,58359,61
jednostajny,10000,3,punkt_idealny,0.054920800030231476,16933,45583,61
jednostajny,10000,3,klasyczna,2.6627796000102535,2247574,2865512,55
jednostajny,10000,3,filtracja,0.04064599995035678,32753,62201,55
jednostajny,10000,3,punkt_idealny,0.0546021000482142,18528,45989,55
jednostajny,10000,3,klasyczna,1.9960165999364108,1717517,2137550,49
jednostajny,10000,3,filtracja,0.032874399912543595,27143,52116,49
jednostajny,10000,3,punkt_idealny,0.04915410000830889,14091,37828,49
jednostajny,10000,3,klasyczna,2.2261460999725387,1885542,2428494,50
jednostajny,10000,3,filtracja,0.04011840000748634,33958,64274,50
jednostajny,10000,3,punkt_idealny,0.0480779999634251,13544,35565,50
jednostajny,10000,3,klasyczna,2.002010100055486,1737840,2191117,39
jednostajny,10000,3,filtracja,0.04103019996546209,32435,61556,39
jednostajny,10000,3,punkt_idealny,0.04623450001236051,13066,36453,39
jednostajny,10000,3,klasyczna,1.2850380999734625,1111996,1464700,32
jednostajny,10000,3,filtracja,0.03019530000165105,22794,44724,32
jednostajny,10000,3,punkt_idealny,0.05022219999227673,11804,32884,32
jednostajny,10000,3,klasyczna,2.0087592999916524,1744340,2272046,39
jednostajny,10000,3,filtracja,0.03119250002782792,26103,50131,39
jednostajny,10000,3,punkt_idealny,0.04844990000128746,12407,33908,39
jednostajny,10000,3,klasyczna,1.9787286000791937,1715167,2195401,44
jednostajny,10000,3,filtracja,0.03425070003140718,28972,55118,44
jednostajny,10000,3,punkt_idealny,0.048910400015302,13592,36990,44
jednostajny,10000,3,klasyczna,1.4283414999954402,1212859,1653447,38
jednostajny,10000,3,filtracja,0.030425100005231798,24924,48661,38
jednostajny,10000,3,punkt_idealny,0.047684799996204674,13082,35890,38
jednostajny,10000,3,klasyczna,2.24994439992588,1921806,2532219,46
jednostajny,10000,3,filtracja,0.03367849998176098,26902,51946,46
jednostajny,10000,3,punkt_idealny,0.14798329991754144,13448,36860,46
jednostajny,10000,3,klasyczna,1.800343899987638,1521239,2031609,52
jednostajny,10000,3,filtracja,0.03899120003916323,31430,60660,52
jednostajny,10000,3,punkt_idealny,0.050662700086832047,16570,41250,52
jednostajny,100,4,klasyczna,0.005167199997231364,4085,7201,15
jednostajny,100,4,filtracja,0.0006947999354451895,545,1141,15
jednostajny,100,4,punkt_idealny,0.0005538000259548426,208,617,15
jednostajny,100,4,klasyczna,0.004270199919119477,3456,5331,15
jednostajny,100,4,filtracja,0.0007265000604093075,583,1158,15
jednostajny,100,4,punkt_idealny,0.0005707999225705862,249,639,15
jednostajny,100,4,klasyczna,0.003976100008003414,3244,4992,25
jednostajny,100,4,filtracja,0.001408000010997057,1123,2058,25
jednostajny,100,4,punkt_idealny,0.0008860999951139092,505,1179,25
jednostajny,100,4,klasyczna,0.005522200022824109,4463,7297,31
jednostajny,100,4,filtracja,0.0019502999493852258,1561,2865,31
jednostajny,100,4,punkt_idealny,0.0011846000561490655,732,1647,31
jednostajny,100,4,klasyczna,0.006633899989537895,5377,9052,46
jednostajny,100,4,filtracja,0.0034002000465989113,2710,4968,46
jednostajny,100,4,punkt_idealny,0.0019613999174907804,1331,2662,46
jednostajny,100,4,klasyczna,0.0039187000365927815,3199,5244,24
jednostajny,100,4,filtracja,0.001147200004197657,924,1752,24
jednostajny,100,4,punkt_idealny,0.0008212999673560262,450,1022,24
jednostajny,100,4,klasyczna,0.0043750000186264515,3546,5413,28
jednostajny,100,4,filtracja,0.001347400015220046,1078,1961,28
jednostajny,100,4,punkt_idealny,0.0009193000150844455,540,1054,28
jednostajny,100,4,klasyczna,0.007292700000107288,5924,9598,41
jednostajny,100,4,filtracja,0.0028522999491542578,2297,4128,41
jednostajny,100,4,punkt_idealny,0.0015782000264152884,1048,2052,41
jednostajny,100,4,klasyczna,0.005180499982088804,4218,6219,31
jednostajny,100,4,filtracja,0.0016932000871747732,1367,2513,31
jednostajny,100,4,punkt_idealny,0.0011008000001311302,678,1324,31
jednostajny,100,4,klasyczna,0.0054290000116452575,4422,6872,23
jednostajny,100,4,filtracja,0.0010387999936938286,829,1564,23
jednostajny,100,4,punkt_idealny,0.0007815000135451555,428,952,23
jednostajny,100,4,klasyczna,0.006004600087180734,4842,7862,25
jednostajny,100,4,filtracja,0.0011392999440431595,915,1775,25
jednostajny,100,4,punkt_idealny,0.0008384999819099903,460,1107,25
jednostajny,100,4,klasyczna,0.006106500048190355,4926,7954,33
jednostajny,100,4,filtracja,0.0017946999287232757,1435,2620,33
jednostajny,100,4,punkt_idealny,0.0012330000754445791,778,1711,33
jednostajny,100,4,klasyczna,0.004840700072236359,3950,6107,28
jednostajny,100,4,filtracja,0.0015530000673606992,1256,2332,28
jednostajny,100,4,punkt_idealny,0.0010095000034198165,603,1143,28
jednostajny,100,4,klasyczna,0.006079499959014356,4836,7456,30
jednostajny,100,4,filtracja,0.0016296999529004097,1280,2332,30
jednostajny,100,4,punkt_idealny,0.0010940999491140246,653,1419,30
jednostajny,100,4,klasyczna,0.00591599999461323,4617,7258,28
jednostajny,100,4,filtracja,0.0020828000269830227,1564,2977,28
jednostajny,100,4,punkt_idealny,0.0010408000089228153,583,1321,28
jednostajny,100,4,klasyczna,0.0061651000287383795,4715,7627,28
jednostajny,100,4,filtracja,0.0016898999456316233,1346,2532,28
jednostajny,100,4,punkt_idealny,0.0009497000137344003,554,1174,28
jednostajny,100,4,klasyczna,0.004560800036415458,3655,5867,23
jednostajny,100,4,filtracja,0.0013003000058233738,957,1832,23
jednostajny,100,4,punkt_idealny,0.0008225999772548676,439,1040,23
jednostajny,100,4,klasyczna,0.005573799950070679,4253,6924,27
jednostajny,100,4,filtracja,0.0013272999785840511,1071,1938,27
jednostajny,100,4,punkt_idealny,0.0010929000563919544,506,1103,27
jednostajny,100,4,klasyczna,0.005158800049684942,4195,6926,19
jednostajny,100,4,filtracja,0.0009466999908909202,753,1509,19
jednostajny,100,4,punkt_idealny,0.0007512999000027776,315,744,19
jednostajny,100,4,klasyczna,0.006128499982878566,4767,7599,32
jednostajny,100,4,filtracja,0.0019958000630140305,1624,2862,32
jednostajny,100,4,punkt_idealny,0.0011653999099507928,719,1569,32
jednostajny,100,4,klasyczna,0.005208699963986874,4133,6798,28
jednostajny,100,4,filtracja,0.0015013000229373574,1226,2247,28
jednostajny,100,4,punkt_idealny,0.0012326999567449093,655,1523,28
jednostajny,100,4,klasyczna,0.005017700023017824,3809,6054,22
jednostajny,100,4,filtracja,0.0010975999757647514,756,1471,22
jednostajny,100,4,punkt_idealny,0.0008850999874994159,381,853,22
jednostajny,100,4,klasyczna,0.003341000061482191,2746,4815,23
jednostajny,100,4,filtracja,0.0009948000079020858,831,1559,23
jednostajny,100,4,punkt_idealny,0.0007273999508470297,372,902,23
jednostajny,100,4,klasyczna,0.005729899974539876,4704,7875,35
jednostajny,100,4,filtracja,0.001800500089302659,1467,2774,35
jednostajny,100,4,punkt_idealny,0.0012334000784903765,790,1716,35
jednostajny,100,4,klasyczna,0.005496000056155026,4516,7400,33
jednostajny,100,4,filtracja,0.0022229000460356474,1811,3334,33
jednostajny,100,4,punkt_idealny,0.0012191999703645706,780,1505,33
jednostajny,100,4,klasyczna,0.005291000008583069,4344,6786,35
jednostajny,100,4,filtracja,0.0022842000471428037,1853,3272,35
jednostajny,100,4,punkt_idealny,0.0013448999961838126,880,1787,35
jednostajny,100,4,klasyczna,0.0059510000282898545,4897,8123,29
jednostajny,100,4,filtracja,0.0016163999680429697,1311,2521,29
jednostajny,100,4,punkt_idealny,0.0010814000852406025,667,1658,29
jednostajny,100,4,klasyczna,0.005322100012563169,4367,6854,30
jednostajny,100,4,filtracja,0.0020440000807866454,1654,2954,30
jednostajny,100,4,punkt_idealny,0.0010349999647587538,624,1294,30
jednostajny,100,4,klasyczna,0.006512199994176626,5291,8622,28
jednostajny,100,4,filtracja,0.0015616000164300203,1258,2407,28
jednostajny,100,4,punkt_idealny,0.0009501000167801976,555,1286,28
jednostajny,100,4,klasyczna,0.005836600088514388,4788,7626,28
jednostajny,100,4,filtracja,0.0013992999447509646,1142,2111,28
jednostajny,100,4,punkt_idealny,0.0009403999429196119,552,1218,28
jednostajny,100,4,klasyczna,0.00513369997497648,4182,6680,30
jednostajny,100,4,filtracja,0.0015363999409601092,1246,2314,30
jednostajny,100,4,punkt_idealny,0.0010024000657722354,606,1271,30
jednostajny,100,4,klasyczna,0.004898299928754568,3879,6168,23
jednostajny,100,4,filtracja,0.0011268999660387635,891,1699,23
jednostajny,100,4,punkt_idealny,0.0007779999868944287,415,978,23
jednostajny,100,4,klasyczna,0.006186999962665141,5078,7673,33
jednostajny,100,4,filtracja,0.0018615999724715948,1505,2739,33
jednostajny,100,4,punkt_idealny,0.0011969000333920121,741,1389,33
jednostajny,100,4,klasyczna,0.006878299987874925,5556,9195,39
jednostajny,100,4,filtracja,0.0024488000199198723,1949,3660,39
jednostajny,100,4,punkt_idealny,0.0013973999302834272,913,1928,39
jednostajny,100,4,klasyczna,0.0037951000267639756,3105,5064,24
jednostajny,100,4,filtracja,0.0012720999075099826,1030,1960,24
jednostajny,100,4,punkt_idealny,0.0008062000852078199,454,993,24
jednostajny,100,4,klasyczna,0.006503999931737781,5276,8757,40
jednostajny,100,4,filtracja,0.0028282999992370605,2278,4178,40
jednostajny,100,4,punkt_idealny,0.0017695999704301357,1198,2346,40
jednostajny,100,4,klasyczna,0.006349300034344196,5112,8014,32
jednostajny,100,4,filtracja,0.0020055000204592943,1626,2973,32
jednostajny,100,4,punkt_idealny,0.0011230999371036887,696,1389,32
jednostajny,100,4,klasyczna,0.0037036000285297632,3022,4893,20
jednostajny,100,4,filtracja,0.0010494999587535858,846,1649,20
jednostajny,100,4,punkt_idealny,0.0006885000038892031,354,806,20
jednostajny,100,4,klasyczna,0.005134299979545176,4082,7034,24
jednostajny,100,4,filtracja,0.0013013000134378672,1044,2079,24
jednostajny,100,4,punkt_idealny,0.0007826000219210982,412,998,24
jednostajny,100,4,klasyczna,0.005016900016926229,4070,6430,32
jednostajny,100,4,filtracja,0.0016821000026538968,1350,2434,32
jednostajny,100,4,punkt_idealny,0.0011609999928623438,723,1531,32
jednostajny,100,4,klasyczna,0.006504599936306477,5254,8793,35
jednostajny,100,4,filtracja,0.00259719998575747,2075,3873,35
jednostajny,100,4,punkt_idealny,0.0014184999745339155,892,1868,35
jednostajny,100,4,klasyczna,0.005709600052796304,4615,7237,31
jednostajny,100,4,filtracja,0.0019147999119013548,1525,2817,31
jednostajny,100,4,punkt_idealny,0.00106819998472929,650,1287,31
jednostajny,100,4,klasyczna,0.0056940000504255295,4582,7233,31
jednostajny,100,4,filtracja,0.002166599966585636,1729,3071,31
jednostajny,100,4,punkt_idealny,0.001097499975003302,659,1200,31
jednostajny,100,4,klasyczna,0.006279199966229498,5075,8252,37
jednostajny,100,4,filtracja,0.002570000011473894,2041,3658,37
jednostajny,100,4,punkt_idealny,0.0013409999664872885,864,1768,37
jednostajny,100,4,klasyczna,0.004842499969527125,3926,6137,29
